color,part,quantity,part_id
(No Color),"Jason Kidd, New Jersey Nets #5",1,bbcard11
(No Color),"Kobe Bryant, Los Angeles Lakers #8",1,bbcard10
(No Color),"Toni Kukoc, Milwaukee Bucks #7",1,bbcard12
Brown,"Minifig, Head NBA Kobe Bryant Print",1,3626bpb131
Dark Blue,Hips and Legs - Spring Legs,1,x494
Light Flesh,"Minifig, Head NBA Jason Kidd Print",1,3626bpb132
Light Flesh,"Minifig, Head NBA Toni Kukoc Print",1,3626bpb133
Light Flesh,Torso NBA New Jersey Nets #5 Print / Flesh NBA Arms,1,973bpb132c01
Tan,Tile Special 6 x 6 x 2/3 with 4 Studs and Embossed 'SPORTS',3,45522
Violet,Hips and Legs - Spring Legs,1,x494
Violet,Torso NBA Milwaukee Bucks #7 Print / Flesh NBA Arms,1,973bpb133c01
Yellow,Hips and Legs - Spring Legs,1,x494
Yellow,Torso NBA Los Angeles Lakers #8 Print / Brown NBA Arms,1,973bpb131c01
