color,part,quantity,part_id
Black,Brick 2 x 2 [Red Wheels for Single Tyre],1,3137c01
Black,"Brick, Modified 2 x 2 with Wheels Red for Dually Tire",4,3137c02
Black,Tyre Smooth Small Dually,8,7b
Black,Tyre Smooth Small Single,2,3139
Blue,Brick 2 x 2,1,3003
Light Gray,"Vehicle, Trailer Stand",1,969
Red,Brick 1 x 4 with Black Legoland Logo Print,1,3010p30
Red,Plate 1 x 2,2,3023
Red,Plate 2 x 4,3,3020
Red,Plate 4 x 12,1,3029
Red,Plate Special 4 x 8 with Helicopter Rotor Holder,1,967
Red,"Vehicle, Trailer Base 4 x 14 x 1",1,968
Trans-Clear,Brick 1 x 4,1,3010
Trans-Clear,Brick 2 x 4 without Cross Supports,1,3001old
White,Brick 1 x 1,6,3005
White,Brick 1 x 2,7,3004
White,Brick 1 x 4,6,3010
White,Brick 1 x 4 with Black Legoland Logo Print,4,3010p30
White,Brick 1 x 4 with Chrome Car Grill Print [Embossed],1,3010pb035e
White,Brick 2 x 3 without Cross Supports,2,3002old
White,Door 1 x 3 x 3 Left,2,3193
White,Door 1 x 3 x 3 Right,2,3192
