color,part,quantity,part_id
(No Color),Ninjago Masters of Spinjitzu Deck #2 Game Card 125 - Fair Fight - North American Version,1,4643681
(No Color),Ninjago Masters of Spinjitzu Deck #2 Game Card 13 - Lizaru - North American Version,1,4643678
(No Color),Ninjago Masters of Spinjitzu Deck #2 Game Card 38 - Boost - North American Version,1,4643680
(No Color),Ninjago Masters of Spinjitzu Deck #2 Game Card 44 - Poison Whips - North American Version,1,4643682
(No Color),Ninjago Masters of Spinjitzu Deck #2 Game Card 60 - Spit Acid - North American Version,1,4643679
Dark Bluish Gray,Technic Pin 3/4,3,32002
Dark Green,"Minifig, Head Modified Snake with Horns and Black Scales Print (Lizaru)",1,98146pb01
Flat Silver,Minifig Spiked Flail,1,59232
Green,Brick Special 1 x 1 with Headlight,2,4070
Light Bluish Gray,"Brick, Round 2 x 2 [Grill]",1,92947
Lime,Dinosaur Tail End Section,2,40379
Lime,Hips and Legs with Dark Green Scales Print (Lizaru),1,970c00pb178
Lime,Torso Ninjago Snake with Dark Green and Red Scales Print (Lizaru) / Dark Green Arms / Black Hands,1,973pb1189c01
Pearl Dark Gray,Minifig Halberd,1,3848
Pearl Gold,Bar 1L with Top Stud and Two Side Studs,1,92690
Pearl Gold,Bar 4L Lightsaber Blade,1,30374
Pearl Gold,Minifig Axe Head [Clip-on],1,53705
Pearl Gold,"Minifig Crescent Blade, Serrated with Bar",1,98141
Trans-Neon Green,Minifig Whip [Bent] with Snake Head and Pin Hole,3,98348
