color,part,quantity,part_id
Black,Die - 6 Sided Rubber Frame with Red Centre Studs [Board Games],1,64776
Black,Plate Special 1 x 1 Clip Light [Thick Ring],1,4081b
Blue,Plate Special 2 x 2 with Groove and Centre Stud,9,87580
Blue,Tile 2 x 2 with 3 Frogs and Curved Arrow Print,2,3068bpr0255
Bright Green,Plate 16 x 16,1,91405
Bright Light Orange,Plate Special 1 x 1 with Tooth,1,49668
Dark Bluish Gray,Plate Special 1 x 2 with 1 Stud [aka Jumper],8,3794
Green,Frog,5,33320
Green,Plate Special 1 x 2 with 1 Stud [aka Jumper],1,3794
Light Bluish Gray,Brick 1 x 6,4,3009
Light Bluish Gray,Brick Round 2 x 2 Dome Top [Bottom Axle Holder X Shape + Orientation],12,553b
Light Bluish Gray,Plate Round 1 x 1 Straight Side,20,4073
Light Bluish Gray,Plate Special 2 x 2 with Groove and Centre Stud,12,87580
Orange,Minifig Telescope,1,64644
Orange,Tile 2 x 2 with Groove,1,3068b
Red,Frog,5,33320
Red,Minifig Crowbar,1,92585
Red,Plate Special 1 x 2 with 1 Stud [aka Jumper],1,3794
Reddish Brown,Frog,5,33320
Reddish Brown,Plate Special 1 x 2 with 1 Stud [aka Jumper],1,3794
Trans-Orange,Plate Round 1 x 1 Straight Side,1,4073
White,Plate 1 x 1,1,3024
White,Plate Round 1 x 1 Straight Side,1,4073
White,Plate Special 1 x 1 with Tooth,2,49668
White,Slope 30º 1 x 1 x 2/3 [aka Cheese Slope],1,50746
White,Tile 2 x 2 with 1 Black Dot Print,1,3068bpr0181
White,Tile 2 x 2 with 2 Black Dots Print,1,3068bpr0142
White,Tile 2 x 2 with 3 Black Dots Print,1,3068bpr0143
Yellow,Frog,5,33320
Yellow,Plate Special 1 x 2 with 1 Stud [aka Jumper],1,3794
