color,part,quantity,part_id
Dark Blue,Hips and Legs [Complete Assembly],1,970c00
Dark Blue,"Minifig, Headgear Head Cover, Manta Ray with White Print",1,87758pb01
Dark Blue,Torso Atlantis Manta Ray Print / Dark Blue Arms / Black Hands,1,973pb620c01
Dark Bluish Gray,Brick Special 1 x 1 with Stud on 1 Side,1,87087
Dark Bluish Gray,Slope 45º 2 x 1,2,3040b
Dark Green,Spiky Vine / Tail [aka Bionicle Spine],1,55236
Light Bluish Gray,"Minifig, Head Alien with Large Black Eyes, Wide Mouth And Dark Blue Spots Print (Atlantis Manta Ray)",1,3626bpb397
Light Bluish Gray,Plate 1 x 2,1,3023
Light Bluish Gray,Plate 2 x 3,1,3021
Light Bluish Gray,Slope 30º 1 x 1 x 2/3 [aka Cheese Slope],1,50746
Light Bluish Gray,Slope 45º 2 x 1,1,3040b
Pearl Gold,Minifig Trident,1,92290
