color,part,quantity,part_id
Black,Minifig Binoculars,1,30162
Black,Minifig Sextant,1,30154
Black,Plate 2 x 3,1,3021
Black,Plate Special 2 x 2 with Wheel Holders,1,4600
Black,Tyre Offset Tread Small,2,3641
Blue,Wheel 8mm D. x 6mm,2,4624
Brown,Container - Crate with Handholds,1,30150
Dark Gray,Minifig Pickaxe,1,3841
Dark Gray,Minifig Rifle,1,30141
Green,Tyrannosaurus Rex Baby,1,30464
Light Gray,Plate 2 x 4,1,3020
Tan,Slope 45º 2 x 1,2,3040b
Unknown,Johnny Thunder (Desert),1,adv010
White,Plate Special 1 x 1 with Clip Vertical [Thick U Clip],2,4085c
White,Plate Special 1 x 2 Side Handle [Free Ends],1,2540
White,Tile 1 x 2 Grill with Bottom Groove,1,2412b
