color,part,quantity,part_id
Black,Bar 6.6L with Stop Ring [Umbrella Stand],2,4095
Black,Brick 1 x 6,2,3009
Black,Brick 2 x 4,1,3001
Black,Brick 2 x 6,5,2456
Black,Brick Arch 1 x 6,2,3455
Black,Brick Round 2 x 2 Dome Top - Undetermined Bottom Type,1,553
Black,Brick Special 1 x 1 with Headlight,3,4070
Black,Magnet Cylindrical,2,73092
Black,Plate 1 x 1 - Horizontal Clip,4,6019
Black,Plate 1 x 2,1,3023
Black,Plate 2 x 6,1,3795
Black,Plate 4 x 8,1,3035
Black,Plate Special 1 x 2 Side Handle [Free Ends],2,2540
Black,Plate Special 1 x 2 with 1 Stud [aka Jumper],1,3794
Black,Plate Special 1 x 2 with Handles [Flat Ends / Low Attachment],4,3839b
Black,Plate Special 6 x 16 with Motor Cutout Wide,1,3058b
Black,Slope 65° 2 x 2 x 2 Smooth without Bottom Tube,4,3678a
Black,Slope Inverted 75Â° 2 x 1 x 3,2,2449
Black,Tile 1 x 2 Grill with Bottom Groove,5,2412b
Black,Tile 1 x 6,2,6636
Black,Train Buffer Beam,2,4022
Black,Train Coupling New,2,2920
Black,"Train Wheel Pair, Complete Assembly",2,2878c01
Black,Window 1 x 2 x 2 Plane,2,2377
Light Gray,Bracket 1 x 2 - 1 x 4 [Square Corners],2,2436a
Light Gray,Plate 1 x 2,2,3023
Light Gray,Plate 1 x 4,3,3710
Light Gray,Plate 2 x 2,4,3022
Yellow,Cone 1 x 1 [No Top Groove],1,4589
