color,part,quantity,part_id
Black,Antenna 1 x 4,1,3957
Black,Brick Round 1 x 1 Open Stud,6,3062b
Black,"Minifig Hat, Pirate Bicorne",1,2528
Black,Turntable 4 x 4 Square Base,1,3403
Black,Turntable 4 x 4 Top,1,3404
Brown,Minifig Cannon Base 2 x 4,1,2527
Brown,Minifig Flintlock Pistol,1,2562
Brown,Minifig Oar / Paddle,2,2542
Dark Gray,Minifig Cannon Shooting [Complete Assembly],1,2533c01
Dark Gray,Minifig Sword [Cutlass],1,2530
Light Gray,Plate 1 x 2,2,3023
Light Gray,Plate 2 x 2,1,3022
Light Gray,Plate 2 x 4,1,3020
Red,Rowing Boat 14 x 5 x 2 with Oarlocks,1,2551
White,Flag 2 x 2 Square with Imperial Soldier Black Symbol over White Cross on Blue Background Print,1,2335p04
White,Hips and Legs [Complete Assembly],1,970c00
White,Torso Pirate Imperial Soldier Print / Blue Arms / Yellow Hands,1,973pb204c01
Yellow,Minifig Epaulette,1,2526
Yellow,Minifig Head with Solid Stud with Brown Bangs and Full Beard Print,1,3626apx5
