color,part,quantity,part_id
Black,Plate 2 x 6,1,3795
Black,Plate 4 x 4,1,3031
Black,Tyre Smooth Small Wide Slick,4,30028
Dark Bluish Gray,Plate Special 2 x 2 with Wheels Holder Wide,2,6157
Glow In Dark Trans,Bar 4L Lightsaber Blade,2,30374
Light Bluish Gray,"Wheel 8mm D. x 9mm (for slicks), hole notched for wheels holder pin",4,30027b
Red,Mudguard 1 x 4 1/2,2,50947
Red,Plate 1 x 1 - Horizontal Clip,2,6019
Red,Plate 1 x 4,3,3710
Red,Plate Special 1 x 2 with 1 Stud [aka Jumper],3,3794
Trans-Black,Panel 1 x 2 x 1 [Square Corners],1,4865a
Trans-Clear,Plate 1 x 1,2,3024
Trans-Red,Plate 1 x 2,2,3023
White,Plate 2 x 4,1,3020
White,Slope Curved 3 x 1 No Studs,3,50950
White,Tile 1 x 4,1,2431
