color,part,quantity,part_id
Black,Alligator / Crocodile / Dragon / Dinosaur Tail,1,6028
Black,Alligator / Crocodile / Dragon Upper Jaw; Dinosaur Tongue,1,6027
Black,Animal Dragon Body,1,75174
Black,Bat,1,30103
Black,Dragon / Dinosaur Arm Left,1,6128
Black,Dragon / Dinosaur Arm Right,1,6127
Black,Hips and Dark Gray Legs,1,970c10
Black,Minifig Helmet with Bat Wings,1,30105
Chrome Silver,Minifig Sword [Greatsword Round],1,59
Light Gray,"Minifig Cape - Cloth, Scalloped 6 Points with Bat Print",1,bb190pb01
Red,Torso Castle Fright Knights Bat Lord Tunic Print / Black Arms / Yellow Hands,1,973px125c01
Trans-Neon Orange,Dragon Wing,2,6133
Trans-Neon Orange,Wave / Flame Rounded with Base Pins,1,6126
Trans-Red,Antenna 1 x 4,1,3957
Yellow,"Minifig, Head Moustache Frown and Pointed Eyebrows and Hairline Print",1,3626bpx74
