color,part,quantity,part_id
Red,Brick Special 1 x 2 with Cable Holding Cutout,2,3134
Trans-Dark Blue,Brick 1 x 2 [No Bottom Tube],2,3065
Trans-Dark Blue,Brick 1 x 6 without Centre Studs with POLICE Print white,1,3067p12
Trans-Green,Brick 1 x 2 [No Bottom Tube],2,3065
Trans-Green,Brick 1 x 6 without Centre Studs with TAXI Print,1,3067p11
Trans-Red,Brick 1 x 2 [No Bottom Tube],2,3065
Trans-Red,Brick 1 x 6 without Centre Studs with White STATION Print,1,3067p10
Trans-Yellow,Brick 1 x 2 [No Bottom Tube],2,3065
White,Electric Wire 4.5V with Two Light Gray 2-prong Type 1 Connectors [96 Studs Long],1,141ac96
White,"Electric, Wire 4.5V with two lt gray 2-prong Type 1 connectors, 14 Studs Long",1,bb141ac14
Yellow,Electric Lightbrick 2 x 2 Type 1 - 4.5V [Complete],2,265ac01
