color,part,quantity,part_id
Blue,Door for Slotted Bricks,1,bdoor01
Green,Door for Slotted Bricks,1,bdoor01
Red,Door for Slotted Bricks,1,bdoor01
White,Door for Slotted Bricks,1,bdoor01
White,Door for Slotted Bricks,1,bdoor01
White,Door for Slotted Bricks,1,bdoor01
Yellow,Door for Slotted Bricks,1,bdoor01
