color,part,quantity,part_id
Black,"Hose, Pneumatic 4mm D. 12L / 9.6cm",2,5102c12
Black,"Hose, Pneumatic 4mm D. 24L / 19.2cm",1,5102c24
Black,"Hose, Pneumatic 4mm D. 40L / 32.0cm",1,5102c40
Blue,"Hose, Pneumatic 4mm D. 12L / 9.6cm",3,5102c12
Blue,"Hose, Pneumatic 4mm D. 24L / 19.2cm",1,5102c24
Blue,"Hose, Pneumatic 4mm D. 6L / 4.8cm",4,5102c06
Dark Bluish Gray,Technic Pneumatic Valve with Pegholes (Complete),3,47223
Light Bluish Gray,"Hose, Pneumatic 4mm D. 12L / 9.6cm",2,5102c12
Light Bluish Gray,"Hose, Pneumatic 4mm D. 24L / 19.2cm",1,5102c24
Light Bluish Gray,"Hose, Pneumatic 4mm D. 40L / 32.0cm",1,5102c40
Light Bluish Gray,Technic Pneumatic T-Piece,5,4697b
Trans-Clear,Pneumatic Pressure Gauge - Manometer (9641),1,64065
Trans-Light Blue,Pneumatic Cylinder with 2 Inlets and Rounded End Medium (48mm),2,63855
Trans-Light Blue,Pneumatic Pump New Style with Black Top,1,2797c02
Trans-Light Blue,Pneumatic Pump Small 1 x 1 x 5.5L (Extended),1,74982b
Trans-Light Blue,Technic Pneumatic Cylinder 1 x 1 with 2 Ports,1,74981b
White,Pneumatic Airtank,1,67c01
