color,part,quantity,part_id
Black,Hero Factory Torso Skeletal with Ball Joints,1,87794
Black,"Technic Axle Connector 2 x 3 with Ball Socket, Open Lower Axle Holes",2,93571
Blue,Bionicle Fist with Axle Hole,2,64251
Blue,Hero Factory Chest Armor with Rounded Shoulders,1,87807
Blue,"Hero Factory Foot, Type 1",2,87797
Blue,Hero Factory Leg Guard,2,87798
Blue,Hero Factory Mask (Surge),1,87814
Flat Silver,Hero Factory Weapon - Lightning with Marbled Lime Bolt Pattern,2,87812pb01
Pearl Light Gray,Hero Factory Arm / Leg Angular with Ball Joint and Ball Socket,4,87796
Trans-Neon Green,Bionicle Head Connector Block (Glatorian),1,64262
Trans-Yellow,Hero Factory Chest Badge with 'H' in Spiked Circle,1,87799
