color,part,quantity,part_id
Black,Brick Special 1 x 1 Studs on 4 Sides,1,4733
Black,Cone 1 x 1 [No Top Groove],4,4589
Black,Plate Special 1 x 2 with Arm Up [Horizontal Arm 6mm],2,4623
Black,Slope Inverted 45° 4 x 2 Double,2,4871
Black,Tile 1 x 2 with Groove,4,3069b
Black,Tile Special 1 x 1 with Clip,8,2555
Black,Wedge Plate 4 x 2 Left,2,41770
Black,Wedge Plate 4 x 2 Right,2,41769
Dark Bluish Gray,Bar 4L Lightsaber Blade,4,30374
Sand Blue,Dish 2 x 2 Inverted [Radar],1,4740
Sand Blue,Tile 1 x 1 with SW Mini TIE Interceptor Print [6965],1,3070bpb08
Trans-Clear,Dish 2 x 2 Inverted [Radar],1,4740
