color,part,quantity,part_id
Black,Electric Antenna with Yellow Tip,1,x429c01
Dark Bluish Gray,"Technic, Spike Connector Flexible with Four Holes, Raised Center",1,45573
Green,Technic Rubber Belt 24mm Diameter,2,85544
Light Bluish Gray,Technic Bush RC Car Wheel Flexible,2,45799
Light Bluish Gray,"Technic, Spike Connector Flexible with Four Holes Perpendicular",1,45574
Light Bluish Gray,"Technic, Spike Connector Pin Double 3L",5,45575
Yellow,"Technic, Spike Connector Flexible with Four Holes, Flat Center",1,47324
