color,part,quantity,part_id
Black,Cone 1 x 1 [No Top Groove],10,4589
Black,Plate Round 1 x 1 Straight Side,4,4073
Dark Gray,Plate 2 x 6,1,3795
Dark Gray,Slope Inverted 45Â° 6 x 4 Double with Recessed Center,1,30183
Dark Gray,Technic Brick 1 x 2 [1 Hole],2,3700
Light Gray,Slope 45º 2 x 1,4,3040b
Light Gray,Slope Inverted 45º 2 x 1,4,3665
Light Gray,Technic Pin 1/2,1,4274
Sand Green,Animal Dinosaur Neck/Tail S Curve with Pin,1,40396
Sand Green,Dinosaur Head Small,1,x158
Sand Green,Dinosaur Tail End Section,1,40379
Sand Green,Slope 45º 2 x 2,4,3039
Tan,Brick Special 1 x 1 Studs on 4 Sides,1,4733
Tan,Plate Special 1 x 2 with 1 Stud [aka Jumper],2,3794
