color,part,quantity,part_id
Blue,"Electric, Connector, 1 Way male Rounded with Cross-Cut Pin (Banana Plug)",4,996bc01
Trans-Clear,Electric Light Brick 4.5V 2 x 4 with Removable Bulb,1,x456c01
White,Brick Special 1 x 2 with Cable Holding Cutout,1,3134
White,"Electric, Wire 12V / 4.5V with two Leads, unspecified length",2,x466
