color,part,quantity,part_id
Black,Plate Round 1 x 1 Straight Side,2,4073
Dark Pink,Brick Arch 1 x 4,1,3659
Magenta,Brick Curved 1 x 4 x 2 Centre Stud Top [aka Fabuland Radiator],1,4088
Red,Plate 4 x 4,1,3031
Trans-Neon Orange,Wave / Flame Rounded with Base Pins,2,6126
Trans-Purple,Snow Flake  4 x  4,1,42409
Trans-Red,Cone 1 x 1 [No Top Groove],2,4589
White,Brick 1 x 1,4,3005
White,Brick 1 x 4,3,3010
White,Brick Arch 1 x 4 x 2,1,6182
White,Cone 1 x 1 [No Top Groove],1,4589
White,Plate 4 x 4,1,3031
