color,part,quantity,part_id
Black,Plate 1 x 8,4,3460
Black,Plate Special 2 x 3 with Helicopter Rotor Holder,1,3462
Black,Propeller 4 Blade 5 Diameter with Hole for Rotor Holder,1,3461
Red,Plate 2 x 6,1,3795
Trans-Clear,Brick 1 x 2,1,3004
Trans-Clear,Slope 45º 2 x 2,1,3039
White,Brick 1 x 2,1,3004
White,Plate 1 x 10,1,4477
White,Plate 1 x 8,1,3460
White,Plate 4 x 4,1,3031
White,Slope 45º 2 x 2,2,3039
White,Slope Inverted 33º 3 x 1,1,4287
White,Slope Inverted 33º 3 x 2 [Connections between Studs],1,3747b
White,Slope Inverted 45º 2 x 2,2,3660
