color,part,quantity,part_id
Black,Tile Special 1 x 2 with Handle,1,2432
Black,Tyre Smooth Small Wide Slick,4,30028
Dark Gray,Plate Special 1 x 2 Side Handle [Free Ends],2,2540
Light Gray,Brick Special 1 x 1 with Headlight,2,4070
Light Gray,"Vehicle, Steering Column 1 x 2 with Black Steering Wheel",1,3829c01
Red,Vehicle Base 4 x 7 x 2/3,1,2441
Unknown,Minifig - Shell,1,shell007
White,Plate 1 x 4,1,3710
White,Tile 1 x 4,1,2431
Yellow,Plate 1 x 3,2,3623
Yellow,Slope 45º 2 x 2,1,3039
Yellow,Wheel 8mm D. x 9mm Round Hole for Wheel Holder Pin [Fits 30028],4,30027a
