color,part,quantity,part_id
Red,"Door 1 x 2 x 4, with Glass for Slotted Bricks",1,cdoor01
White,"Door 1 x 2 x 4, with Glass for Slotted Bricks",1,cdoor01
White,"Door 1 x 2 x 4, with Glass for Slotted Bricks",1,cdoor01
Yellow,"Door 1 x 2 x 4, with Glass for Slotted Bricks",1,cdoor01
