color,part,quantity,part_id
Black,Brick Round 2 x 2,6,3941
Black,Brick Special 1 x 1 Studs on 4 Sides,1,4733
Black,Hinge Plate 1 x 2 with 2 Fingers and Hollow Studs,1,4276b
Black,Hinge Plate 1 x 2 with 3 Fingers On Side,1,2452
Black,Plate 1 x 2,1,3023
Black,Plate 1 x 8,1,3460
Black,Plate 4 x 12,1,3029
Black,Plate Special 1 x 1 with Clip Vertical [Thick U Clip],1,4085c
Black,Plate Special 1 x 2 with 1 Stud [aka Jumper],2,3794
Black,Technic Axle 12,2,3708
Black,Technic Brick 1 x 8 [7 Holes],2,3702
Blue,Minifigure Headscarf,1,2543
Blue,Torso Pirate Open Jacket over Striped Vest Print / Blue Arms / Yellow Hands,1,973p34c01
Brown,Container - Barrel 2 x 2 x 2,4,2489
Brown,Minifig Flintlock Pistol,2,2562
Brown,"Minifig Gun, Pirate Flintlock / Musket",1,2561
Brown,Minifig Lance,2,3849
Brown,Minifig Pirate Tricorne,1,2544
Brown,Plate Round 2 x 2 with Axle Hole,4,4032
Dark Gray,Minifig Sword [Cutlass],2,2530
Dark Gray,Shark Body,1,2547
Dark Gray,Shark Head,1,2548
Light Gray,Hips and Legs [Complete Assembly],1,970c00
Red,Minifigure Headscarf,1,2543
White,Flag 2 x 2 Square,4,2335
White,Flag 2 x 2 Square with Skull and Crossbones Print,1,2335p30
White,Hips and Legs [Complete Assembly],2,970c00
White,Tile 2 x 2 with Blue and Yellow Map Print,1,3068bp30
Yellow,"Minifig Head with Solid Stud with Black Bangs, Moustache, and Stubble Print",2,3626apx4
Yellow,Minifig Head with Solid Stud with Messy Black Hair with Eyepatch and Stubble Print,1,3626apx3
Yellow,Torso Pirate Stripes Blue / White with Gold Belt Buckle Print / Yellow Arms / Yellow Hands,1,973p32c01
Yellow,Torso Pirate Stripes Red / White with Gold Belt Buckle Print / Yellow Arms / Yellow Hands,1,973p31c01
