color,part,quantity,part_id
Dark Gray,Brick Special 1 x 1 with Headlight,2,4070
Dark Gray,Dish 2 x 2 Inverted [Radar],2,4740
Dark Gray,Plate 2 x 6,2,3795
Dark Gray,Slope 45 2 x 2 with Black and Yellow Stripes Print,1,3039px16
Dark Turquoise,Plate Special 1 x 2 Side Handle [Free Ends],2,2540
Dark Turquoise,Tile 1 x 2 Grill with Bottom Groove,2,2412b
Light Gray,Bar 1 x 3 [Clip / Anti-Stud],2,4735
Light Gray,Brick 1 x 4,1,3010
Light Gray,Minifig Chainsaw Blade,2,6117
Trans-Neon Green,Plate Round 1 x 1 Straight Side,2,4073
Unknown,Minifig,1,rck005
Yellow,Lever Small Base with Black Lever,2,298c02
Yellow,Slope 45º 2 x 1,2,3040b
