color,part,quantity,part_id
Black,Motorcycle 4 Juniors Chassis 2 x 8 x 3,1,45950
Black,Tyre Offset Tread,2,3483
Chrome Silver,Vehicle Exhaust Pipe with Technic Pin,1,71137b
Dark Gray,Minifig Radio [Extended Handle],1,3962b
Light Gray,Wheel Spoked 2 x 2 with Pin Hole,2,30155
Trans-Dark Blue,Brick Round 1 x 1 Open Stud,1,3062b
Unknown,Minifig - 4 Juniors,1,4j002
White,Brick Special 1 x 2 with Vertical Clip,1,30237
White,Motorcycle 4 Juniors Fairing 4 x 3 x 3 with Axle,1,45951
White,"Slope Curved 2 x 2 Lip, No Studs",1,30602
