color,part,quantity,part_id
Bright Green,"Brick 2 x 4 without Bottom Tubes, Slotted (with 1 slot)",3,bslot04
Red,"Brick 2 x 2 without Bottom Tubes, Slotted (with 1 slot)",3,bslot02
Red,"Brick 2 x 4 without Bottom Tubes, Slotted (with 1 slot)",3,bslot04
White,"Brick 2 x 2 without Bottom Tubes, Slotted (with 1 slot)",3,bslot02
White,"Brick 2 x 2 without Bottom Tubes, Slotted (with 1 slot)",3,bslot02
White,"Brick 2 x 4 without Bottom Tubes, Slotted (with 1 slot)",3,bslot04
Yellow,"Brick 2 x 2 without Bottom Tubes, Slotted (with 1 slot)",3,bslot02
Yellow,"Brick 2 x 4 without Bottom Tubes, Slotted (with 1 slot)",3,bslot04
