color,part,quantity,part_id
Black,"Brick Wedged 2 x 3 x 2/3 Two Studs, Wing End",1,47456
Black,"Slope Curved 2 x 2 Lip, No Studs",1,30602
Black,Tyre 11.2 x 6.4 Slick,4,50951
Black,Wheel Rim  6.4 x 11 with 5 Spokes and Silver Pattern,4,51719
Dark Bluish Gray,Plate 2 x 6,1,3795
Dark Bluish Gray,Plate Special 1 x 2 Side Handle [Free Ends],1,2540
Dark Bluish Gray,Plate Special 2 x 2 with Wheels Holder Wide,2,6157
Light Bluish Gray,Tile 1 x 2 Grill with Bottom Groove,1,2412b
Red,Mudguard 1 x 4 1/2,2,50947
Red,Plate 1 x 2,1,3023
Red,Plate 2 x 4,2,3020
Red,Plate Special 3 x 2 with Hole,1,3176
Red,Wedge Plate 3 x 4 with Stud Notches,1,48183
