color,part,quantity,part_id
Black,Boat Bow Plate 7 x 6 without Stud Notches,1,2625
Black,Brick Special 1 x 2 x 2/3 with Studs on Sides,2,4595
Black,Hinge Brick 1 x 2 Top Plate Thin,2,3938
Black,Minifig Airtanks,1,3838
Black,Minifig Radio [Extended Handle],1,3962b
Black,Minifig Space Gun / Torch,1,3959
Black,Slope 33º 3 x 2,1,3298
Black,Slope 45º 2 x 2,1,3039
Black,"Tile  1 x  2 with Blue Screen, Red and Silver Panel Print",1,3069bp28
Blue,Torso Space Spyrius Print / Black Arms / Red Hands,1,973p66c01
Red,Hinge Brick 1 x 2 Base,2,3937
Red,Hips and Black Legs,1,970c11
Red,Minifig Standard Helmet,1,2446
Red,Tile 1 x 2 Grill with Bottom Groove,2,2412b
Trans-Neon Green,Minifig Visor For Standard Helmet,1,2447
Trans-Neon Green,Plate Round 1 x 1 Straight Side,1,4073
Trans-Red,Cone 1 x 1 [No Top Groove],2,4589
Yellow,"Minifig, Head Male Headband Blue with Eyebrows Print",1,3626bpb100
