color,part,quantity,part_id
Blue,Brick 2 x 2,6,3437
Blue,Brick 2 x 3 with Curved Top,2,2302
Blue,Brick 2 x 3 x 2 with Curve,2,2301
Blue,Brick 2 x 4,3,3011
Blue,Duplo Car Base 2 x 6 with Yellow Wheels and Open Hitch End,1,2312a
Blue,Plate 2 x 4,2,40666
Bright Green,Brick 2 x 2,6,3437
Bright Green,Brick 2 x 4,3,3011
Bright Green,Duplo Door / Window with Four Panes Square Corners,2,2206
Bright Green,Flower with 1 Top Stud,2,6510
Bright Green,Plate 2 x 4,2,40666
Medium Blue,Brick 2 x 2,6,3437
Medium Blue,Brick 2 x 4,1,3011
Orange,Brick 2 x 2,6,3437
Red,Brick 1 x 2 x 2,2,4066
Red,Brick 2 x 2,6,3437
Red,Brick 2 x 4,3,3011
Red,Brick 2 x 6,1,2300
Red,Flower with 1 Top Stud,2,6510
Red,Slope 2 x 2 Slope 45°,2,6474
Trans-Light Blue,Brick 2 x 2,2,3437
Yellow,Brick 2 x 2,6,3437
Yellow,Brick 2 x 3 with Curved Top,2,2302
Yellow,Brick 2 x 4,3,3011
Yellow,"Duplo Door Frame with Raised Door Outline, Completely Open Back",2,2332b
