color,part,quantity,part_id
Black,Brick 2 x 4 Minitalia with Centre Cross Supports,2,m3001
Black,Minitalia Brick 2 x 2 with Bottom X Support,1,m3003
Black,Tyre Smooth Old Style - Small,4,132-old
Light Gray,"Minitalia Brick, Modified 16 x 6 with 4 Wheels for 132-old Tires",1,carbasemia
Red,Brick 2 x 4 Minitalia with Centre Cross Supports,7,m3001
Red,Minitalia Brick 2 x 2 with Bottom X Support,7,m3003
Red,Minitalia Brick 2 x 8 with Bottom X Supports,2,3007mia
Trans-Clear,Brick 2 x 4 Minitalia with Centre Cross Supports,4,m3001
Trans-Clear,Minitalia Brick 2 x 2 with Bottom X Support,2,m3003
White,Brick 2 x 4 Minitalia with Centre Cross Supports,20,m3001
White,Minitalia Brick 2 x 2 with Bottom X Support,8,m3003
White,Minitalia Brick 2 x 8 with Bottom X Supports,6,3007mia
