color,part,quantity,part_id
Black,Slope 33° 3 x 2 with Space Police II Print logo,1,3298pr0023
Black,Slope 45° 2 x 2 with Gauge Print,1,3039pc1
Black,Slope 45° 2 x 2 with Spyrius Droid Image Print,1,3039pc7
Black,"Tile  1 x  2 with Blue Screen, Red and Silver Panel Print",2,3069bp28
Black,Tile 1 x 2 with Arrow Short Red with Silver Border Print,1,3069bp15
Black,Tile 1 x 2 with Arrow Short Yellow without Black Border Print,1,3069bp21
Black,"Tile 2 x 2 with Blue Screen, Silver and Red Panel Print",1,3068bp51
Black,Tile 2 x 2 with Space Police II Print logo,1,3068bp69
Blue,Slope 33° 3 x 2 with Ice Planet Logo Print,1,3298pr0012
Blue,"Tile 2 x 2 with Ice Planet 2002 Logo, Globe with Ice Print",1,3068bp61
Light Gray,Slope 45° 2 x 2 with Flight Control Print,1,3039pc5
Light Gray,Slope 45° 2 x 2 with Horizon Indicator Screen Print,1,3039pc3
Light Gray,Tile 1 x 2 with Video Tape and Reels Print,1,3069bpr0002
White,Brick 1 x 2 with TV Screen and 3 Buttons Print,1,3004pc0
White,Brick 1 x 3 with Radio and Tape Player Print,1,3622px1
White,Slope 45 2 x 2 with Ice Planet Controls Print,1,3039pb13
White,Slope 45° 2 x 2 with Phone and Minifig Print,1,3039px14
White,Slope 45° 2 x 2 with Radar Screen Print,1,3039pr0005
White,"Tile 1 x 2 with Black ""POLICE"" and Red Line Print",2,3069bpr0016
White,Tile 1 x 2 with Blue and Yellow Control Panel Print,1,3069bp61
White,Tile 1 x 2 with Danger Chevrons Red Print,1,3069bp09
White,Tile 1 x 2 with Digital Clock Print - '12:01' or '10:21',1,3069bpr0001
White,Tile 1 x 2 with Simple Computer Keyboard Print,1,3069bp80
White,Tile 1 x 2 with Space Computer Print,1,3069bp25
White,Tile 1 x 2 with Telemetry Panel Print,1,3069bp52
White,"Tile 1 x 4 with 'Octan' Logo Print town,race",1,2431pt2
White,Tile 1 x 4 with Stylised Radar Print,1,2431p12
