color,part,quantity,part_id
Black,Brick 2 x 2,2,3003
Black,Brick 2 x 3,2,3002
Black,Brick 2 x 4,2,3001
Black,Tyre Offset Tread,4,3483
Blue,Brick 2 x 2,8,3003
Blue,Brick 2 x 3,4,3002
Blue,Brick 2 x 4,6,3001
Blue,Brick 2 x 8,2,3007
Blue,Flower 2 x 2 - Round,1,4728
Green,Brick 2 x 4 x 2 Double Curved Top with Red and White Striped Shirt and Overalls Print,1,4744pr0004
Green,Brick 4 x 12,1,4202
Green,Plant Flower 2 x 2 Leaves - Angular,2,4727
Red,Brick 2 x 2,6,3003
Red,Brick 2 x 3,2,3002
Red,Brick 2 x 4,4,3001
Red,Brick 2 x 4 x 2 Double Curved Top with Freckled Face Print,1,4744pr0002
Red,Brick Special 4 x 10 with 4 Pins,1,30076
Red,Door Frame 2 x 6 x 6 Freestyle,1,6235
Red,Window 2 x 4 x 3 Frame,2,4132
White,Brick 2 x 2,8,3003
White,Brick 2 x 3,4,3002
White,Brick 2 x 4,5,3001
Yellow,Brick 2 x 2,6,3003
Yellow,"Brick 2 x 2 with Eye with White Print on Two Sides, Offset",2,3003pe2
Yellow,Brick 2 x 3,2,3002
Yellow,Brick 2 x 4,4,3001
Yellow,Brick 2 x 4 with Smile and Frown Print on Opposite Sides,1,3001pe1
Yellow,Brick 2 x 6,2,2456
Yellow,Door 1 x 6 x 6 Freestyle,1,600
Yellow,Flower 2 x 2 - Round,1,4728
Yellow,Wheel Freestyle with Pin Hole,4,6248
Yellow,Window 2 x 4 x 3 Pane,2,4133
Yellow,Windscreen 2 x 4 x 3 Frame,1,2352
