color,part,quantity,part_id
Bright Green,Brick Round 2 x 2,1,3941
Bright Green,Hose Soft Axle 16,1,32202
Bright Green,Plant Flower 2 x 2 Leaves - Angular,2,4727
Bright Green,Plate Round 2 x 2 with Axle Hole,1,4032
Dark Pink,Belville Bucket with Handle,1,70973c01
Dark Pink,Brick Arch 1 x 4 x 2,2,6182
Dark Pink,Minifig Goblet,2,2343
Dark Pink,Plate Round 1 x 1 with Flower Edge [4 Petals],2,33291
Dark Pink,Propeller 6 Blade Fan 8 x 8,1,30078
Green,"Foam for Set 5859, Belville, Sheet",1,5859foam
Light Green,Plate 8 x 8,1,41539
Light Yellow,Ice Cream Scoops,1,6254
Lime,Plate 2 x 4,1,3020
Medium Blue,Flower 2 x 2 - Round,1,4728
Medium Lime,"Brick, Round 1 x 1 x 2/3 with Scala Base",4,289
Medium Lime,Minifig Shovel [Round Ended Shaft],1,3837
Medium Lime,Plant Flower 2 x 2 Leaves - Angular,4,4727
Medium Orange,Plate 2 x 4,1,3020
Medium Orange,Plate 4 x 4,1,3031
Orange,Plate Round 2 x 2 with Axle Hole,1,4032
Pink,Flower 2 x 2 - Round,1,4728
Pink,Ice Cream Scoops,1,6254
Pink,Minifig Dish 3 x 3,2,6256
Red,Dish 4 x 4 Inverted (Radar) with Mushroom Spots Print,1,3960pb06
Red,Flower 2 x 2 - Round,1,4728
Red,Plate Round 1 x 1 with Flower Edge [4 Petals],2,33291
Royal Blue,"Belville, Clothes Fairy Skirt - Cherrie Blossom (Pink Skirt, Blue Wings) #5859",1,45857
Trans-Dark Pink,Flower 2 x 2 - Round,1,4728
Trans-Dark Pink,Minifig Magic Wand,1,6124
White,Brick Arch 1 x 6,2,3455
White,Cone 2 x 2 x 2 [Open Stud],1,3942c
White,Flower 2 x 2 - Round,2,4728
Yellow,Plate Round 1 x 1 with Flower Edge [4 Petals],2,33291
