color,part,quantity,part_id
Dark Gray,Dinosaur Sail Fin,1,40385
Dark Gray,Slope 45º 2 x 2,2,3039
Dark Gray,Slope Inverted 45º 2 x 1,2,3665
Dark Gray,Technic Brick 1 x 2 [1 Hole],4,3700
Light Gray,Plate 2 x 6,1,3795
Light Gray,Slope 45º 2 x 1,2,3040b
Light Gray,Technic Pin 1/2,1,4274
Sand Blue,Animal Dinosaur Neck/Tail S Curve with Pin,1,40396
Sand Blue,Dinosaur Head Small,1,x158
Sand Blue,Dinosaur Tail End Section,1,40379
Sand Blue,Dragon / Dinosaur Arm Left,1,6128
Sand Blue,Dragon / Dinosaur Arm Right,1,6127
Sand Blue,Slope 33º 3 x 2,2,3298
