color,part,quantity,part_id
Black,"Brick, Modified 2 x 4 with Wheels Holder Old, Clear Bottom",6,7049b
Black,Hips and Legs [Complete Assembly],3,970c00
Black,Minifig Hair Female,2,4530
Black,Minifig Hair Male,2,3901
Black,"String, Cord Thin",1,x77a
Black,Technic Axle 8,30,3707
Black,Technic Brick 1 x 2 [1 Hole],30,3700
Black,Torso Plain / Black Arms / Yellow Hands,4,973c18
Black,Tyre 17 x 43,12,3634
Black,Tyre 30 x 10.5 Offset Tread,16,2346
Black,Tyre Offset Tread,12,3483
Blue,Flower - Small,8,3742
Blue,Hips and Legs [Complete Assembly],3,970c00
Blue,Torso Plain / Blue Arms / Yellow Hands,4,973c07
Brown,Minifig Hair Female,2,4530
Brown,Minifig Hair Male,2,3901
Dark Gray,"Human Tool, Brick Separator",4,6007
Green,Baseplate 16 x 32,3,3857
Green,Flower Stem,6,3741
Light Gray,Baseplate 16 x 32,3,3857
Light Gray,Bracket 2 x 2 - 2 x 2,6,3956
Light Gray,Brick Round 1 x 1 Open Stud,24,3062b
Light Gray,Brick Round 2 x 2,24,3941
Light Gray,Hinge Brick 1 x 2 Base,6,3937
Light Gray,Hinge Brick 1 x 2 Top Plate Thin,6,3938
Light Gray,Hinge Plate 1 x 2 with 2 Fingers and Hollow Studs,6,4276b
Light Gray,Hinge Plate 1 x 2 with 3 Fingers and Hollow Studs,6,4275b
Light Gray,Hinge Plate 1 x 4 Swivel Upper / Lower [Complete Assembly],4,2429c01
Light Gray,Hinge Plate 1 x 6 with 2 and 3 Fingers On Ends,6,4504
Light Gray,Hinge Plate 1 x 6 with 2 and 3 Fingers On Sides,3,4507
Light Gray,Hinge Plate 2 x 4 with Articulated Joint - Female,3,3640
Light Gray,Hinge Plate 2 x 4 with Articulated Joint - Male,3,3639
Light Gray,Hinge Plate 2 x 5 [Complete Assembly],6,3149c01
Light Gray,Hinge Plate 2 x 9 - Complete Assembly,3,3324c01
Light Gray,"Hook, Plate, Modified 1 x 2 with Crane Hook Left",3,3127
Light Gray,Plate 1 x 4,24,3710
Light Gray,Plate 1 x 6,12,3666
Light Gray,Plate 1 x 8,18,3460
Light Gray,Plate 2 x 10,12,3832
Light Gray,Plate 2 x 2,18,3022
Light Gray,Plate 2 x 3,18,3021
Light Gray,Plate 2 x 4,24,3020
Light Gray,Plate 2 x 6,6,3795
Light Gray,Plate 2 x 8,12,3034
