color,part,quantity,part_id
Dark Bluish Gray,"Wheel 72 x 34, with Black Tyre 72 x 34 Balloon Offset Tread",2,47349c01
Light Bluish Gray,Technic Bush RC Car Wheel Flexible,4,45799
Light Bluish Gray,"Technic, Spike Connector Pin Double 3L",2,45575
Pearl Light Gray,"Wheel 60 x 34, with Black Tyre 60 x 34 Balloon Offset Tread",2,45793c01
