color,part,quantity,part_id
Black,"Hips and Light Gray Legs with Castle Knights Kingdom Blue/Yellow on Legs, Belt Print",1,970c09pb01
Black,Plate 2 x 4,2,3020
Blue,Flag 4 x 1 Wave,1,4495
Blue,Plate Special 1 x 2 with Handles [Flat Ends / Low Attachment],1,3839b
Brown,Minifig Spear,1,4497
Brown,Wheel Wagon Small (27mm D.),2,2470
Chrome Gold,Minifig Crown,1,71015
Dark Gray,Minifig Sword [Shortsword],1,3847
Light Gray,Brick Round 1 x 1 Open Stud,1,3062b
Light Gray,Panel 1 x 1 x 1 Corner,4,6231
Light Gray,Plate Special 2 x 2 with Wheel Holders,1,4600
Light Gray,"Torso Castle Knights Kingdom Vest, Shield and Lion Head Print / Blue Arms / Yellow Hands",1,973px118c01
Trans-Green,Plate Round 1 x 1 Straight Side,2,4073
Trans-Red,Plate Round 1 x 1 Straight Side,2,4073
Yellow,"Minifig, Head Beard with White Beard and Moustache, Crow's Feet Print",1,3626bpx71
