color,part,quantity,part_id
(No Color),Fabuland Figure Cat 4,1,fab3h
(No Color),Fabuland Figure Poodle,1,fab7c
Blue,Brick Round 1 x 1 Open Stud,1,3062b
Blue,"Container, Cupboard 2 x 3 x X Drawer",2,4536
Blue,Fabuland Utensil Hair Dryer,1,2140
Brown,Minifig Hairbrush - Long Handle [14mm],1,3852a
Light Gray,Baseplate 8 x 16,1,3865
Red,Brick 1 x 3 with Cash Register Print,1,3622pb003
Red,Brick 2 x 3,1,3002
Red,Fabuland Chair,2,4222a
Red,Plate 2 x 6,1,3795
White,Fabuland Washbasin with Red Tap,1,4780c01
Yellow,Brick 1 x 2,4,3004
Yellow,Brick 1 x 4,2,3010
Yellow,Brick 1 x 6,3,3009
Yellow,Container - Cupboard 2 x 3 x 2 [Hollow Studs],1,92410
Yellow,Fabuland Utensil Hair Dryer Stand,1,2138
