color,part,quantity,part_id
Black,Brick Special 1 x 1 with Studs on 2 Sides,2,47905
Black,"Container, X-Pod Bottom Cap 9 x 9 x 1",1,47676
Black,"Container, X-Pod Top Cap 9 x 9 x 1 1/3",1,47675
Black,Hinge Brick 1 x 2 Base,2,3937
Black,Hinge Plate 1 x 2 Locking with 2 Fingers On End,4,44302
Black,Hinge Plate 1 x 4 Swivel Upper / Lower [Complete Assembly],2,2429c01
Black,Plate 1 x 1,1,3024
Black,Plate 1 x 2,4,3023
Black,Plate Special 1 x 2 with Handles [Flat Ends / Low Attachment],2,3839b
Black,Slope 45º 2 x 1,2,3040b
Black,Slope 45º 2 x 2,2,3039
Light Bluish Gray,Antenna 1 x 4,1,3957
Light Bluish Gray,Bracket 1 x 2 - 1 x 4 [Square Corners],1,2436a
Light Bluish Gray,Hinge Brick 1 x 2 Top Plate Thin,2,3938
Light Bluish Gray,Hinge Plate 1 x 2 Locking with 1 Finger On Top,2,30383
Light Bluish Gray,Plate 1 x 2,2,3023
Light Bluish Gray,Plate Special 1 x 1 with Clip Vertical [Thick U Clip],1,4085c
Light Bluish Gray,Plate Special 1 x 2 Side Handle [Free Ends],2,2540
Light Bluish Gray,Plate Special 1 x 2 with 1 Stud [aka Jumper],1,3794
Orange,Hinge Plate 1 x 2 Locking with 1 Finger on Side,4,44567
Orange,Hinge Plate 1 x 2 Locking with 2 Fingers On End,2,44302
Orange,Plate 1 x 4,2,3710
Orange,Tile Special 1 x 1 with Clip,2,2555
Trans-Clear,"Container, X-Pod Barrel Section 10 x 10 x 3 1/3",1,47674
Trans-Neon Orange,Plate Round 1 x 1 Straight Side,4,4073
