color,part,quantity,part_id
Black,"Brick, Modified 1 x 1 with 3 Loudspeakers / Space Positioning Rockets",2,3963
Black,"Engine - Smooth, Small 1 x 2 Side Plate [With Axle Holders]",2,3475b
Blue,"Support 2 x 4 x 5 Stanchion Inclined, 5mm wide posts",4,4476
Blue,Tail 4 x 1 x 3,2,2340
Blue,"Tail 4 x 2 x 2, Rocket",1,4746
Light Gray,Bracket 3 x 2 - 2 x 2 [aka Space Seat],2,4598
Light Gray,"Engine, Strakes, 2 x 2 Thin Top Plate",2,4229
Light Gray,Wedge Plate 4 x 4 Wing Left,1,3936
Light Gray,Wedge Plate 4 x 4 Wing Right,1,3935
Light Gray,Wedge Plate 8 x 4 Wing Left,1,3933
Light Gray,Wedge Plate 8 x 4 Wing Right,1,3934
