color,part,quantity,part_id
Black,Brick 2 x 2,1,3003
Black,Brick 2 x 2 [Red Wheels for Single Tyre],1,3137c01
Black,"Brick, Modified 2 x 4 with Wheels Holder Old, Clear Bottom",1,7049b
Black,Tyre Smooth Old Style - Small,4,132-old
Black,Tyre Smooth Small Single,2,3139
Black,"Vehicle, Steering Gear (Complete Assembly)",1,799c800
Blue,Brick 1 x 1,2,3005
Blue,Brick Round 1 x 1 Open Stud,1,3062b
Red,Brick 1 x 2,8,3004
Red,Brick 1 x 2 with White Old Style LEGO Logo with Black Outline Print,1,3004p50
Red,Brick 1 x 4,3,3010
Red,Brick 1 x 6,4,3009
Red,Brick 1 x 6 with Black Car Grill Print,1,3009p01
Red,Brick 2 x 2,1,3003
Red,Brick 2 x 4 without Cross Supports,1,3001old
Red,Brick 2 x 8,2,3007
Red,Door 1 x 3 x 2 Left,1,3189
Red,Door 1 x 3 x 2 Right,1,3188
Red,Door 1 x 3 x 3 Left with Window and Vertical Handle,1,801
Red,Door 1 x 3 x 3 Right with Window and Vertical Handle,1,802
Red,Hinge Plate 2 x 5 [Complete Assembly],1,3149c01
Red,Plate 1 x 2,4,3023
Red,Plate 2 x 2,5,3022
Red,Plate 2 x 3,2,3021
Red,Plate 2 x 4,4,3020
Red,Plate Special 1 x 4 with Towball,1,3184
Red,"Plate Special 1 x 4 with Towball Socket, Long, 4 Slots",1,3183b
Red,Plate Special 4 x 6 with Hole,1,709
Red,Plate Special 5 x 6 with Hole,3,711
Red,Slope 45º 2 x 2,2,3039
Red,"Turntable 4 x 4 - Old Type Complete, Faceted",1,3404ac01
Red,"Vehicle, Base 6 x 17 for Steering Gear",1,806
Red,Wheel Spoked with Stud (Complete),4,242c01
Trans-Clear,Brick 1 x 4,1,3010
Trans-Clear,Brick 1 x 6,1,3009
Yellow,Ladder 10.3cm (collapsed) 2 & 3 Piece - Bottom Section,1,850
Yellow,Ladder 10.3cm (collapsed) 3-Piece - Middle Section,1,851a
Yellow,Ladder 10.3cm (collapsed) 3-Piece - Top Section,1,852
