color,part,quantity,part_id
Black,Brick 1 x 2,1,3004
Black,Brick 2 x 2,1,3003
Black,Brick Round 1 x 1 Solid Stud,4,3062a
Black,Plate 2 x 4,1,3020
Light Gray,Tyre Smooth Old Style - Small,4,132-old
Red,Brick 1 x 1,12,3005
Red,Brick 1 x 2,29,3004
Red,Brick 1 x 6,2,3009
Red,Brick 1 x 8,2,3008
Red,Brick 2 x 10,3,3006
Red,Brick 2 x 2,5,3003
Red,Brick 2 x 3 without Cross Supports,5,3002old
Red,Brick 2 x 4 without Cross Supports,8,3001old
Red,Brick 2 x 8,2,3007
Red,Slope 45° 2 x 2 Double Concave,2,3046a
Red,Slope 45° 2 x 2 Double Convex,4,3045
Red,Slope 45º 2 x 1,2,3040b
Red,Slope 45º 2 x 2,4,3039
Red,Slope 45º 2 x 4,6,3037
Red,Wheel Old with 4 Studs,4,7039
White,Brick 1 x 1 with Blue '7' Print,2,3005pt7
White,Brick 1 x 1 with Blue '8' Print,2,3005pt8
White,"Brick, Modified 2 x 4 with Wheels Holder Old, Clear Bottom",2,7049b
White,Plate 2 x 3,4,3021
White,Plate 4 x 8,2,3035
White,Plate 6 x 8,4,3036
White,"Window 1 x 2 x 2 (old type) with Extended Lip, with Glass, Hole in Top",1,7026bc01
White,"Window 1 x 3 x 2 (old type) with Extended Lip, with Glass",6,31bc01
White,"Window 1 x 4 x 2 (old type) with Extended Lip, with Glass",14,453bc01
Yellow,Brick 1 x 1,2,3005
