color,part,quantity,part_id
Black,Hips and Legs [Complete Assembly],1,970c00
Black,Minifig Radio [Extended Handle],1,3962b
Black,String Reel 2 x 4 x 2 Drum,1,4210
Black,"Torso Fire Flame Badge, Red Belt, Zipper and Collar Print / Black Arms / Yellow Hands",1,973pb99c01
Black,Tyre Offset Tread Small Wide,4,6015
Black,Vehicle Base 2 x 8 x 1 1/3,1,30277
Blue,"Vehicle, Steering Column 1 x 2 with Black Steering Wheel",1,3829c01
Light Gray,Minifig Axe,1,3835
Light Gray,Minifig Simple Hose Nozzle with 35L Black String,1,16542
Red,Hose Reel  2 x  4 x  2 Holder with Fire Shield Print,1,4209p70
Red,Plate 4 x 4,2,3031
Red,Slope 45° 2 x 4 with Headlights Print,1,3037px1u
Trans-Dark Blue,Slope 45º 2 x 1,2,3040b
White,Minifig Fire Helmet,1,3834
White,Minifig Loudhailer [aka SW Blaster / Space Gun],1,4349
White,Plate 1 x 1 - Horizontal Clip,1,6019
White,"Wheel 11.5mm D. x 12mm, hole round for wheel holder pin",4,6014a
Yellow,"Minifig Head - Moustache Curly and Full, Plain Eyebrows Print",1,3626bpb083
