color,part,quantity,part_id
Blue,Flag 2 x 2 Square,1,2335
Blue,Hips and Legs [Complete Assembly],1,970c00
Light Bluish Gray,Minifig Sports Helmet,1,46303
Orange,Plate 2 x 2,1,3022
Orange,Tile 1 x 2 with Groove,1,3069b
Orange,Wedge Plate 3 x 2 Left,2,43723
Orange,Wedge Plate 3 x 2 Right,2,43722
Red,Cone 2 x 2 x 2 [Open Stud],1,3942c
Reddish Brown,Minifig Oar / Paddle,1,2542
White,Antenna 1 x 4,1,3957
White,Plate 1 x 2,2,3023
White,Plate Round 2 x 2 with Rounded Bottom [Boat Stud],1,2654
White,Plate Special 2 x 2 with Bar Frame Octagonal,1,30033
White,Wedge 4 x 4 Triple Inverted,2,4855
Yellow,"Minifig Head with Dark Blue Sunglasses, Closed Mouth, Light Brown Sideburns and Goatee Print",1,3626bpr0409
Yellow,Minifig Life Jacket [Old Style],1,2610
Yellow,"Torso Coast Guard City Logo, Zippers and Radio Print / Blue Arms / Yellow Hands",1,973pb488c01
